"date","topic","dem","rep","public","pubdem","pubrep","media","random"
2009-11-30,23,NA,0.043010752688172,NA,NA,NA,NA,NA
2009-11-30,24,NA,0.0268817204301075,NA,NA,NA,NA,NA
2009-11-30,25,NA,0.0268817204301075,NA,NA,NA,NA,NA
2009-11-30,26,NA,0.0268817204301075,NA,NA,NA,NA,NA
2009-11-30,27,NA,0.0268817204301075,NA,NA,NA,NA,NA
2009-11-30,28,NA,0.0268817204301075,NA,NA,NA,NA,NA
2009-11-30,29,NA,0.0268817204301075,NA,NA,NA,NA,NA
2009-11-30,30,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,1,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,2,NA,0.0591397849462366,NA,NA,NA,NA,NA
2010-01-08,3,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,4,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,5,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,6,NA,0.0591397849462366,NA,NA,NA,NA,NA
2010-01-08,7,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,8,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,9,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,10,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,11,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,12,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,13,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,14,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,15,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,16,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,17,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,18,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,19,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,20,NA,0.043010752688172,NA,NA,NA,NA,NA
2010-01-08,21,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,22,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,23,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,24,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,25,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,26,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,27,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,28,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,29,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-01-08,30,NA,0.0268817204301075,NA,NA,NA,NA,NA
2010-02-04,1,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,2,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,3,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,4,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,5,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,6,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,7,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,8,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,9,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,10,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,11,NA,0.0632183908045977,NA,NA,NA,NA,NA
2010-02-04,12,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-02-04,13,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,14,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,15,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,16,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,17,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-02-04,18,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,19,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,20,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,21,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-02-04,22,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,23,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,24,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-02-04,25,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,26,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,27,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-02-04,28,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-02-04,29,NA,0.0459770114942529,NA,NA,NA,NA,NA
2010-02-04,30,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-03-05,1,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,2,NA,0.0423280423280423,NA,NA,NA,NA,NA
2010-03-05,3,NA,0.0740740740740741,NA,NA,NA,NA,NA
2010-03-05,4,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,5,NA,0.0423280423280423,NA,NA,NA,NA,NA
2010-03-05,6,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,7,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,8,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,9,NA,0.0582010582010582,NA,NA,NA,NA,NA
2010-03-05,10,NA,0.0423280423280423,NA,NA,NA,NA,NA
2010-03-05,11,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,12,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,13,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,14,NA,0.0423280423280423,NA,NA,NA,NA,NA
2010-03-05,15,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,16,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,17,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,18,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,19,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,20,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,21,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,22,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,23,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,24,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,25,NA,0.0423280423280423,NA,NA,NA,NA,NA
2010-03-05,26,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,27,NA,0.0582010582010582,NA,NA,NA,NA,NA
2010-03-05,28,NA,0.0423280423280423,NA,NA,NA,NA,NA
2010-03-05,29,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-03-05,30,NA,0.0264550264550265,NA,NA,NA,NA,NA
2010-05-11,1,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,2,NA,0.028735632183908,NA,NA,NA,NA,NA
2010-05-11,3,NA,0.028735632183908,NA,NA,NA,NA,NA
